"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.4254,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.3726,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.2272,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.95966,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.52024,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.96475,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.34759,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.73061,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.2538,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.15314,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.63826,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.39391,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.03004,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.26127,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.20594,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.01319,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.77657,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.58513,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.54548,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.75866,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.14523,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.63692,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.1949,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.7229,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.0883,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.1725,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.0851,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.9416,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8135,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.734,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.7369,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.8471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9887,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.0611,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.9831,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.8077,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5887,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.3459,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.0737,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.74912,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.36884,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.03937,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.93617,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.21212,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.67966,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1057,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.3147,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.334,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.184,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.85949,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.47931,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.17788,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.05215,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.02988,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.02365,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.98158,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.92179,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.8895,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.93184,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.04504,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.23743,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.52147,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.82661,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0634,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.1665,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2061,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2724,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.4246,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.6114,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.7544,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.7958,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.7904,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.8153,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.9271,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.0883,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.2452,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.3579,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.4331,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.4763,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4811,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.4513,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.3754,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.2366,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0679,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9091,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7935,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.724,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7123,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.7713,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.8496,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.878,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7966,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6315,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.406,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.136,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.88534,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.74418,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.78838,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.92911,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.0589,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.1011,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.0707,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.98717,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.8605,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.73028,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.6465,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.65413,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.73112,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.86176,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.0406,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2228,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.352,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.3839,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3644,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.3485,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.3714,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.416,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.4504,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4443,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3951,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.2936,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.1329,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96918,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.88002,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.92577,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.0363,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.119,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1021,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0062,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.85518,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.66734,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.50108,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.43624,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.53388,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.69471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.78814,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.71812,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.55644,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.39823,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.309,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.26835,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.24703,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.2355,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.25298,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.34293,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.53928,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.76035,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.88773,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.82052,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.62326,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.36231,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.07245,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.78699,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.54433,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.38996,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.33582,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.42959,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.72388,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.09738,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.40191,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.53009,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.55214,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.55528,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.58932,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.63109,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.62737,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.53001,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.37657,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.20954,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.05167,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.89491,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.71246,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.46989,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.16176,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.77088,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.29305,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.84451,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.59737,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.68565,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",96.90993,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.00938,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.79779,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.42442,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.09976,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.98315,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.0216,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.15147,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.34497,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.56537,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.79205,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.448,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.3327,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.1495,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-04",100.9772,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.8926,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.9055,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.9969,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-08",101.1022,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-09",101.221,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-10",101.2066,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.1476,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.1222,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.114,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.051,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.0015,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-04",100.9846,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-05",100.8893,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-06",100.7361,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-07",100.4815,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-08",100.059,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-09",99.62123,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-10",99.32716,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-11",99.2629,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.3186,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.43568,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.71967,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.1238,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.2665,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.2422,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.1912,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-07",100.1262,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-08",100.086,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0252,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.81503,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.51478,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.30483,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.24695,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.3649,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.57036,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.70043,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.72273,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.62814,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.43397,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.21792,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.02721,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.9769,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.14896,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.33635,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.41922,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.41827,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.39311,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.34026,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.19659,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.02565,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.88515,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.83594,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.84972,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.93674,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.11195,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.43835,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.7719,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-02",99.96654,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.0809,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.2172,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.3568,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.476,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5677,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.6814,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.7704,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8151,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8089,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.806,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.789,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.6666,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.5101,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.4545,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.4777,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.5972,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.6824,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.6525,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.4934,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.3621,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.2699,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.2392,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.2405,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.2968,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.4046,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.444,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.4384,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.4768,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.5357,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.5804,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.5872,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.5704,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-11",100.5332,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1996-12",100.4792,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-01",100.4921,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.5908,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.7248,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.8984,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.0921,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.255,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.3577,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.3623,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.3246,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.2451,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.1776,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.1262,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.1825,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.2742,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.3107,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.3151,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.265,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.1877,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.115,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.029,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.9642,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.9723,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.0927,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.2226,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.3949,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.513,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.4982,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.4498,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.4547,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.4909,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.5127,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.5342,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.5806,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.6377,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7518,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.8888,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.0341,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.063,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.0226,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.0253,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.0334,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.9935,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.9826,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.9291,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.8256,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.7484,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.615,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.3632,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1028,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.8962,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.7906,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.7188,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.6849,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.6201,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.4765,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.234,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.95953,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.85377,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.94984,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.1988,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.4424,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.6018,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.7248,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7486,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.717,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.5581,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.3534,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.166,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.99151,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.81028,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.69522,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.57208,
